Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,filtered_force_5,filtered_force_6,error_force,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6
42.320, -0.642, 0.841, 1.000, 1.000, 0.000, 0.153, 1.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.012, 0.017, 0.017, 0.012
42.340, -0.674, 0.820, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.016, 0.012, 0.017, 0.017, 0.012
42.360, -0.680, 0.828, 1.000, 1.000, 0.000, 0.000, 1.000, 0.091, 1.000, 0.000, 0.017, 0.016, 0.012, 0.017, 0.017, 0.012
42.380, -0.682, 0.832, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.016, 0.012, 0.017, 0.017, 0.012
42.400, -0.679, 0.837, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.016, 0.012, 0.017, 0.017, 0.012
42.420, -0.684, 0.832, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.016, 0.012, 0.018, 0.017, 0.012
42.440, -0.679, 0.838, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.016, 0.012, 0.018, 0.017, 0.012
42.460, -0.635, 0.866, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.016, 0.012, 0.017, 0.016, 0.012
42.480, -0.636, 0.849, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.016, 0.012, 0.017, 0.016, 0.012
42.500, -0.629, 0.849, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.015, 0.012, 0.017, 0.016, 0.012
42.520, -0.618, 0.852, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.015, 0.012, 0.016, 0.016, 0.012
42.540, -0.601, 0.856, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.015, 0.012, 0.016, 0.016, 0.012
42.560, -0.572, 0.863, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.015, 0.012, 0.016, 0.016, 0.012
42.580, -0.515, 0.876, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.015, 0.012, 0.016, 0.016, 0.012
42.600, -0.470, 0.869, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.015, 0.012, 0.016, 0.016, 0.012
42.620, -0.438, 0.858, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.017, 0.015, 0.012, 0.016, 0.016, 0.012
42.640, -0.365, 0.865, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.016, 0.015, 0.012, 0.016, 0.016, 0.012
42.660, -0.263, 0.865, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.017, 0.015, 0.012, 0.016, 0.016, 0.012
42.680, -0.125, 0.858, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.017, 0.015, 0.011, 0.016, 0.015, 0.012
42.700, 0.064, 0.844, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.015, 0.011, 0.016, 0.016, 0.013
42.720, 0.315, 0.822, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.015, 0.011, 0.016, 0.016, 0.013
42.740, 0.586, 0.787, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.016, 0.011, 0.017, 0.017, 0.013
42.760, 0.778, 0.734, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.016, 0.011, 0.017, 0.017, 0.013
42.780, 0.860, 0.669, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.016, 0.011, 0.017, 0.017, 0.013
42.800, 0.884, 0.602, 1.000, 0.055, 0.000, 1.000, 0.000, 1.000, 0.000, 0.945, 0.018, 0.016, 0.011, 0.017, 0.016, 0.014
42.820, 0.886, 0.532, 1.000, 0.357, 0.000, 1.000, 0.000, 1.000, 0.000, 0.643, 0.018, 0.016, 0.011, 0.017, 0.016, 0.014
42.840, 0.883, 0.458, 1.000, 0.274, 0.000, 1.000, 0.000, 1.000, 0.000, 0.726, 0.018, 0.016, 0.011, 0.017, 0.016, 0.013
42.860, 0.877, 0.375, 1.000, 0.171, 0.170, 1.000, 1.000, 1.000, 0.000, 0.829, 0.018, 0.016, 0.011, 0.017, 0.016, 0.013
42.880, 0.870, 0.272, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.016, 0.011, 0.017, 0.016, 0.013
42.900, 0.844, 0.069, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.018, 0.016, 0.011, 0.016, 0.016, 0.012
42.920, 0.806, -0.157, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.016, 0.012, 0.016, 0.016, 0.012
42.940, 0.765, -0.395, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.233, 1.000, 0.018, 0.017, 0.011, 0.017, 0.016, 0.012
42.960, 0.707, -0.609, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.016, 0.011, 0.017, 0.016, 0.012
42.980, 0.629, -0.748, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.016, 0.011, 0.017, 0.016, 0.012
43.000, 0.520, -0.807, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.015, 0.011, 0.016, 0.015, 0.012
43.020, 0.356, -0.813, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.015, 0.011, 0.016, 0.015, 0.012
43.040, 0.107, -0.793, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.015, 0.012, 0.016, 0.015, 0.012
43.060, -0.278, -0.740, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.015, 0.012, 0.016, 0.015, 0.012
43.080, -0.631, -0.683, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.015, 0.012, 0.016, 0.015, 0.012
43.100, -0.837, -0.565, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.015, 0.012, 0.016, 0.016, 0.013
43.120, -0.878, -0.457, 0.000, 1.000, 0.000, 0.149, 0.000, 0.000, 1.000, 1.000, 0.019, 0.015, 0.012, 0.016, 0.016, 0.013
43.140, -0.879, -0.344, 0.000, 1.000, 0.000, 1.000, 0.395, 0.000, 1.000, 1.000, 0.019, 0.015, 0.012, 0.016, 0.016, 0.013
43.160, -0.869, -0.225, 0.000, 1.000, 1.000, 1.000, 0.070, 0.014, 0.021, 1.000, 0.019, 0.015, 0.012, 0.016, 0.017, 0.013
43.180, -0.857, -0.072, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.012, 0.016, 0.017, 0.013
43.200, -0.839, 0.139, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.016, 0.012, 0.016, 0.017, 0.013
43.220, -0.813, 0.405, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.016, 0.012, 0.016, 0.017, 0.013
43.240, -0.772, 0.661, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.016, 0.011, 0.016, 0.017, 0.013
43.260, -0.714, 0.815, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.016, 0.011, 0.016, 0.017, 0.012
43.280, -0.648, 0.872, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.017, 0.011, 0.015, 0.017, 0.012
43.300, -0.580, 0.886, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.016, 0.011, 0.015, 0.017, 0.012
43.320, -0.511, 0.886, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.016, 0.011, 0.015, 0.017, 0.012
43.340, -0.651, 0.771, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.011, 0.016, 0.017, 0.012
43.360, -0.669, 0.810, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.018, 0.016, 0.011, 0.016, 0.017, 0.013
43.380, -0.649, 0.845, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.018, 0.016, 0.011, 0.016, 0.017, 0.013
43.400, -0.624, 0.858, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.018, 0.016, 0.011, 0.016, 0.017, 0.013
43.420, -0.636, 0.840, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.011, 0.016, 0.017, 0.013
43.440, -0.620, 0.852, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.015, 0.011, 0.015, 0.017, 0.013
43.460, -0.620, 0.847, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.015, 0.011, 0.015, 0.017, 0.012
43.480, -0.620, 0.845, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.015, 0.011, 0.015, 0.016, 0.012
43.500, -0.574, 0.869, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.015, 0.011, 0.015, 0.016, 0.012
43.520, -0.509, 0.880, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.018, 0.015, 0.011, 0.015, 0.016, 0.012
43.540, -0.477, 0.865, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.015, 0.011, 0.015, 0.016, 0.012
43.560, -0.513, 0.830, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.015, 0.011, 0.015, 0.016, 0.012
43.580, -0.511, 0.839, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.011, 0.015, 0.016, 0.012
43.600, -0.446, 0.866, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.015, 0.011, 0.015, 0.016, 0.013
43.620, -0.365, 0.871, 1.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.015, 0.011, 0.015, 0.016, 0.013
43.640, -0.261, 0.867, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.016, 0.011, 0.015, 0.016, 0.013
43.660, -0.122, 0.858, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.016, 0.011, 0.015, 0.016, 0.013
43.680, 0.070, 0.844, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.016, 0.011, 0.015, 0.016, 0.013
43.700, 0.323, 0.822, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.016, 0.011, 0.015, 0.017, 0.014
43.720, 0.593, 0.786, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.016, 0.011, 0.016, 0.017, 0.014
43.740, 0.782, 0.732, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.017, 0.011, 0.016, 0.017, 0.014
43.760, 0.862, 0.668, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.017, 0.011, 0.016, 0.017, 0.014
43.780, 0.884, 0.600, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.017, 0.011, 0.016, 0.017, 0.013
43.800, 0.886, 0.531, 1.000, 0.299, 0.000, 1.000, 0.000, 1.000, 0.000, 0.701, 0.019, 0.017, 0.011, 0.016, 0.017, 0.013
43.820, 0.883, 0.457, 1.000, 0.259, 0.000, 1.000, 0.000, 1.000, 0.000, 0.741, 0.019, 0.017, 0.010, 0.016, 0.016, 0.013
43.840, 0.877, 0.373, 1.000, 0.109, 0.000, 1.000, 0.000, 1.000, 0.000, 0.891, 0.019, 0.017, 0.010, 0.016, 0.016, 0.013
43.860, 0.870, 0.270, 1.000, 0.000, 0.028, 1.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.017, 0.010, 0.016, 0.016, 0.012
43.880, 0.851, 0.095, 1.000, 1.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.019, 0.017, 0.010, 0.016, 0.016, 0.012
43.900, 0.799, -0.143, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.074, 1.000, 0.019, 0.017, 0.011, 0.015, 0.016, 0.012
43.920, 0.756, -0.375, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.017, 0.011, 0.016, 0.016, 0.012
43.940, 0.714, -0.603, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.017, 0.011, 0.016, 0.016, 0.012
43.960, 0.630, -0.740, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.016, 0.010, 0.016, 0.016, 0.012
43.980, 0.500, -0.791, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.016, 0.010, 0.016, 0.016, 0.012
44.000, 0.297, -0.789, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.016, 0.011, 0.016, 0.016, 0.012
44.020, -0.043, -0.749, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.016, 0.011, 0.016, 0.016, 0.012
44.040, -0.423, -0.710, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.016, 0.012
44.060, -0.755, -0.609, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.016, 0.013
44.080, -0.855, -0.528, 0.000, 1.000, 0.000, 0.167, 0.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.016, 0.013
44.100, -0.884, -0.389, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.015, 0.012, 0.015, 0.017, 0.013
44.120, -0.875, -0.268, 0.000, 1.000, 0.000, 1.000, 0.466, 0.000, 1.000, 1.000, 0.020, 0.015, 0.011, 0.015, 0.017, 0.013
44.140, -0.862, -0.129, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.011, 0.015, 0.017, 0.014
44.160, -0.846, 0.061, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.017, 0.013
44.180, -0.824, 0.311, 1.000, 0.116, 1.000, 0.000, 0.000, 0.000, 1.000, 0.884, 0.020, 0.017, 0.011, 0.015, 0.017, 0.013
44.200, -0.788, 0.583, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.017, 0.013
44.220, -0.735, 0.776, 1.000, 0.000, 1.000, 0.000, 0.090, 0.000, 1.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.017, 0.012
44.240, -0.671, 0.860, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.017, 0.012
44.260, -0.603, 0.884, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.017, 0.012
44.280, -0.535, 0.887, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.011, 0.015, 0.017, 0.012
44.300, -0.607, 0.817, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.016, 0.011, 0.015, 0.017, 0.012
44.320, -0.641, 0.817, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.011, 0.016, 0.017, 0.012
44.340, -0.678, 0.810, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.011, 0.016, 0.018, 0.012
44.360, -0.684, 0.825, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.016, 0.018, 0.012
44.380, -0.673, 0.840, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.016, 0.018, 0.012
44.400, -0.678, 0.834, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.015, 0.018, 0.012
44.420, -0.694, 0.823, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.015, 0.017, 0.012
44.440, -0.652, 0.860, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.017, 0.010, 0.015, 0.017, 0.012
44.460, -0.663, 0.838, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.010, 0.015, 0.017, 0.012
44.480, -0.666, 0.837, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.010, 0.015, 0.016, 0.012
44.500, -0.670, 0.836, 1.000, 1.000, 1.000, 0.000, 0.147, 0.000, 1.000, 0.000, 0.018, 0.016, 0.010, 0.015, 0.016, 0.012
44.520, -0.637, 0.860, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.010, 0.015, 0.016, 0.012
44.540, -0.572, 0.881, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.019, 0.016, 0.010, 0.015, 0.016, 0.012
44.560, -0.524, 0.876, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.010, 0.015, 0.016, 0.012
44.580, -0.511, 0.858, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.018, 0.016, 0.010, 0.015, 0.016, 0.012
44.600, -0.447, 0.871, 1.000, 0.903, 1.000, 0.000, 1.000, 0.000, 1.000, 0.097, 0.018, 0.016, 0.010, 0.015, 0.016, 0.012
44.620, -0.365, 0.873, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.256, 1.000, 0.019, 0.016, 0.011, 0.015, 0.016, 0.012
44.640, -0.260, 0.868, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.015, 0.011, 0.015, 0.016, 0.012
44.660, -0.121, 0.859, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.016, 0.011, 0.015, 0.017, 0.013
44.680, 0.071, 0.844, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.016, 0.010, 0.015, 0.017, 0.013
44.700, 0.323, 0.822, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.010, 0.015, 0.017, 0.013
44.720, 0.593, 0.786, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.010, 0.016, 0.017, 0.013
44.740, 0.782, 0.732, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.010, 0.016, 0.017, 0.013
44.760, 0.862, 0.668, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.010, 0.016, 0.017, 0.013
44.780, 0.884, 0.599, 1.000, 0.184, 0.000, 1.000, 0.000, 1.000, 0.000, 0.816, 0.020, 0.017, 0.010, 0.016, 0.017, 0.013
44.800, 0.886, 0.529, 1.000, 0.347, 0.000, 1.000, 0.000, 1.000, 0.000, 0.653, 0.020, 0.017, 0.010, 0.016, 0.016, 0.013
44.820, 0.883, 0.455, 1.000, 0.264, 0.000, 1.000, 0.000, 1.000, 0.000, 0.736, 0.020, 0.017, 0.010, 0.016, 0.016, 0.013
44.840, 0.877, 0.371, 1.000, 0.106, 0.000, 1.000, 0.000, 1.000, 0.000, 0.894, 0.020, 0.017, 0.010, 0.016, 0.016, 0.012
44.860, 0.855, 0.164, 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.019, 0.017, 0.010, 0.016, 0.016, 0.012
44.880, 0.817, -0.063, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.017, 0.011, 0.015, 0.016, 0.012
44.900, 0.787, -0.298, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.016, 0.012
44.920, 0.734, -0.528, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.011, 0.016, 0.016, 0.012
44.940, 0.650, -0.689, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.011, 0.016, 0.016, 0.012
44.960, 0.516, -0.759, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.011, 0.016, 0.016, 0.012
44.980, 0.311, -0.770, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.017, 0.012, 0.015, 0.016, 0.012
45.000, 0.005, -0.749, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.016, 0.012
45.020, -0.377, -0.712, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.016, 0.012
45.040, -0.718, -0.631, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.016, 0.012
45.060, -0.856, -0.521, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.012, 0.015, 0.016, 0.013
45.080, -0.879, -0.413, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.011, 0.015, 0.016, 0.013
45.100, -0.875, -0.306, 0.000, 1.000, 0.000, 1.000, 0.571, 0.000, 0.000, 1.000, 0.020, 0.016, 0.011, 0.015, 0.017, 0.013
45.120, -0.868, -0.162, 0.000, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.011, 0.015, 0.017, 0.013
45.140, -0.853, 0.021, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.020, 0.016, 0.011, 0.015, 0.017, 0.013
45.160, -0.830, 0.261, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.017, 0.013
45.180, -0.796, 0.536, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.017, 0.013
45.200, -0.746, 0.750, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.020, 0.017, 0.011, 0.015, 0.017, 0.012
45.220, -0.683, 0.851, 1.000, 0.002, 1.000, 0.000, 0.000, 0.000, 1.000, 0.998, 0.020, 0.017, 0.011, 0.015, 0.017, 0.012
45.240, -0.616, 0.882, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.017, 0.011, 0.014, 0.017, 0.012
45.260, -0.548, 0.887, 1.000, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.017, 0.011, 0.014, 0.017, 0.012
45.280, -0.551, 0.855, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.020, 0.017, 0.010, 0.014, 0.017, 0.012
45.300, -0.601, 0.821, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.017, 0.010, 0.015, 0.017, 0.012
45.320, -0.636, 0.818, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.020, 0.017, 0.010, 0.015, 0.018, 0.012
45.340, -0.678, 0.807, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.016, 0.018, 0.012
45.360, -0.694, 0.816, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.015, 0.018, 0.012
45.380, -0.680, 0.839, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.015, 0.018, 0.012
45.400, -0.697, 0.822, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.015, 0.017, 0.012
45.420, -0.680, 0.842, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.015, 0.017, 0.012
45.440, -0.633, 0.868, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.017, 0.010, 0.014, 0.017, 0.012
45.460, -0.619, 0.858, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.010, 0.014, 0.016, 0.012
45.480, -0.608, 0.855, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.010, 0.014, 0.016, 0.012
45.500, -0.582, 0.862, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.010, 0.014, 0.016, 0.012
45.520, -0.549, 0.866, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.010, 0.014, 0.016, 0.012
45.540, -0.552, 0.849, 1.000, 1.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 0.019, 0.016, 0.010, 0.014, 0.016, 0.012
45.560, -0.490, 0.872, 1.000, 0.165, 1.000, 0.000, 1.000, 0.000, 1.000, 0.835, 0.019, 0.016, 0.010, 0.014, 0.016, 0.011
45.580, -0.415, 0.876, 1.000, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.020, 0.016, 0.011, 0.014, 0.016, 0.011
45.600, -0.324, 0.872, 1.000, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.020, 0.016, 0.010, 0.014, 0.016, 0.012
